house_type,house_size,location,city,latitude,longitude,price,currency,numBathrooms,numBalconies,isNegotiable,priceSqFt,verificationDate,SecurityDeposit,Status,price_per_sqft,size_bucket,property_id
2 BHK Apartment ,1300,Airoli,Mumbai,19.15826607,72.99282837,27000,INR,2.0,0.0,Unknown,,Posted 3 years ago,No Deposit,Semi-Furnished,20.76923076923077,Large,7196
1 BHK Apartment ,675,Mira Road East,Mumbai,19.28695679,72.86962891,15000,INR,1.0,0.0,Unknown,,Posted 3 years ago," 60,000",Unfurnished,22.22222222222222,Medium,7197
2 BHK Apartment ,999,Kandivali West,Mumbai,19.20796013,72.83493805,35000,INR,2.0,3.0,Unknown,,Posted 3 years ago," 2,00,000",Unfurnished,35.03503503503504,Medium,7198
3 BHK Apartment ,1200,Malad West,Mumbai,19.18683434,72.8336792,65000,INR,3.0,0.0,Unknown,,Posted a year ago," 3,00,000",Semi-Furnished,54.166666666666664,Large,7199
2 BHK Apartment ,663,Bhandup West,Mumbai,19.15924072,72.93253326,30000,INR,2.0,0.0,Unknown,,Posted a year ago," 1,00,000",Unfurnished,45.248868778280546,Medium,7200
3 BHK Apartment ,1680,Kharghar,Mumbai,19.07082176,73.08248138,42000,INR,3.0,0.0,Unknown,,Posted a year ago," 1,00,000",Semi-Furnished,25.0,Large,7201
3 BHK Apartment ,963,Kharghar,Mumbai,19.05468369,73.06788635,60000,INR,3.0,2.0,Unknown,,Posted a year ago," 2,00,000",Semi-Furnished,62.30529595015577,Medium,7202
2 BHK Apartment ,1140,Kharghar,Mumbai,19.03384018,73.07701874,40000,INR,2.0,0.0,Unknown,,Posted a year ago," 1,00,000",Semi-Furnished,35.08771929824562,Large,7203
2 BHK Apartment ,1000,Kharghar,Mumbai,19.0487709,73.07372284,22000,INR,2.0,2.0,Unknown,,Posted a year ago," 1,00,000",Unfurnished,22.0,Medium,7204
3 BHK Apartment ,1430,Kharghar,Mumbai,19.07061577,73.07376862,30000,INR,3.0,0.0,Unknown,,Posted a year ago," 1,00,000",Unfurnished,20.97902097902098,Large,7205
2 BHK Apartment ,1100,Kharghar,Mumbai,19.05172348,73.07276917,18500,INR,2.0,2.0,Unknown,,Posted a year ago," 1,00,000",Unfurnished,16.818181818181817,Large,7206
1 BHK Apartment ,595,Bhandup West,Mumbai,19.15802002,72.93614197,34000,INR,2.0,2.0,Negotiable,,Posted 2 months ago," 2,00,000",Unfurnished,57.142857142857146,Medium,7207
3 BHK Apartment ,1300,Ghansoli,Mumbai,19.12399673,72.9980545,50000,INR,2.0,4.0,Negotiable,,Posted 2 months ago," 1,50,000",Unfurnished,38.46153846153846,Large,7208
1 BHK Apartment ,380,Ghansoli,Mumbai,19.1209507,73.00354004,16000,INR,1.0,0.0,Negotiable,,Posted 2 months ago," 40,000",Unfurnished,42.10526315789474,Small,7209
1 BHK Apartment ,500,Ghansoli Gaon,Mumbai,19.12616158,72.99758911,10000,INR,2.0,1.0,Negotiable,,Posted 2 months ago," 30,000",Unfurnished,20.0,Medium,7210
1 BHK Apartment ,642,Ghansoli,Mumbai,19.12399673,72.9980545,21000,INR,1.0,0.0,Negotiable,,Posted 2 months ago," 50,000",Unfurnished,32.71028037383178,Medium,7211
1 BHK Apartment ,644,Ghansoli,Mumbai,19.12399673,72.9980545,17000,INR,2.0,2.0,Negotiable,,Posted 2 months ago," 45,000",Unfurnished,26.39751552795031,Medium,7212
1 BHK Apartment ,649,Ghansoli,Mumbai,19.11712646,73.00035858,18000,INR,2.0,1.0,Negotiable,,Posted 2 months ago," 50,000",Semi-Furnished,27.73497688751926,Medium,7213
2 BHK Apartment ,1220,Ghansoli,Mumbai,19.12706566,73.00237274,42000,INR,2.0,3.0,Negotiable,,Posted 2 months ago," 1,50,000",Unfurnished,34.42622950819672,Large,7214
2 BHK Apartment ,1245,Ghansoli,Mumbai,19.12706566,73.00237274,44000,INR,2.0,4.0,Negotiable,,Posted 2 months ago," 1,40,000",Unfurnished,35.34136546184739,Large,7215
1 BHK Apartment ,625,Kalyan West,Mumbai,19.24607849,73.12249756,10000,INR,1.0,0.0,Unknown,,Posted 2 months ago," 30,000",Unfurnished,16.0,Medium,7216
2 BHK Apartment ,1264,Ghansoli,Mumbai,19.11989021,73.00995636,58000,INR,2.0,3.0,Negotiable,,Posted 2 months ago," 1,50,000",Semi-Furnished,45.88607594936709,Large,7217
2 BHK Apartment ,1100,Ghansoli,Mumbai,19.12399673,72.9980545,26000,INR,2.0,2.0,Negotiable,,Posted 2 months ago," 70,000",Semi-Furnished,23.636363636363637,Large,7218
2 BHK Apartment ,1220,Ghansoli,Mumbai,19.12911034,72.99610901,40000,INR,2.0,4.0,Negotiable,,Posted 2 months ago," 1,25,000",Furnished,32.78688524590164,Large,7219
1 BHK Apartment ,625,Ghansoli,Mumbai,19.12399673,72.9980545,12000,INR,2.0,1.0,Negotiable,,Posted 2 months ago," 35,000",Unfurnished,19.2,Medium,7220
1 BHK Apartment ,620,Ghansoli,Mumbai,19.12399673,72.9980545,12500,INR,2.0,1.0,Negotiable,,Posted 2 months ago," 30,000",Unfurnished,20.161290322580644,Medium,7221
1 BHK Apartment ,680,Ghansoli,Mumbai,19.12025452,73.00336456,13000,INR,2.0,1.0,Negotiable,,Posted 2 months ago," 35,000",Unfurnished,19.11764705882353,Medium,7222
3 BHK Apartment ,1690,Andheri East,Mumbai,19.1108036,72.87134552,142300,INR,3.0,0.0,Unknown,,Posted 13 days ago,No Deposit,Semi-Furnished,84.20118343195266,Large,7223
1 BHK Apartment ,590,Thane West,Mumbai,19.18950081,72.94877625,23500,INR,1.0,0.0,Unknown,,Posted 11 days ago,No Deposit,Semi-Furnished,39.83050847457627,Medium,7224
1 BHK Apartment ,350,Thane West,Mumbai,19.27896118,72.94429016,22000,INR,2.0,0.0,Unknown,,Posted 13 hours ago,No Deposit,Semi-Furnished,62.857142857142854,Small,7225
2 BHK Apartment ,565,Tilak Nagar,Mumbai,19.06826973,72.89733124,35000,INR,1.0,0.0,Negotiable,,Posted a year ago," 1,50,000",Unfurnished,61.94690265486726,Medium,7226
1 BHK Apartment ,365,Kandivali East,Mumbai,19.19529152,72.87622833,25500,INR,1.0,0.0,Negotiable,,Posted 2 days ago," 1,45,000",Unfurnished,69.86301369863014,Small,7227
2 BHK Apartment ,1025,Airoli,Mumbai,19.18170357,72.99532318,27000,INR,2.0,2.0,Unknown,,Posted 3 years ago," 1,00,000",Unfurnished,26.341463414634145,Large,7228
1 BHK Apartment ,450,Goregaon East,Mumbai,19.17168999,72.87002563,22000,INR,,0.0,Unknown,,Posted a year ago," 75,000",Unfurnished,48.888888888888886,Small,7229
2 BHK Apartment ,400,Borivali East,Mumbai,19.21998405,72.87126923,45000,INR,2.0,0.0,Negotiable,,Posted a year ago," 1,50,000",Semi-Furnished,112.5,Small,7230
2 BHK Apartment ,900,Bandra West,Mumbai,19.06009293,72.83030701,120000,INR,2.0,2.0,Negotiable,,Posted a year ago," 2,50,000",Furnished,133.33333333333334,Medium,7231
2 BHK Independent Floor ,650,Andheri West,Mumbai,19.13805008,72.82532501,60000,INR,2.0,0.0,Unknown,,Posted a month ago,No Deposit,Unfurnished,92.3076923076923,Medium,7232
2 BHK Apartment ,880,Thane West,Mumbai,19.22232819,72.98812103,22000,INR,2.0,0.0,Unknown,,Posted a year ago," 1,00,000",Semi-Furnished,25.0,Medium,7233
1 BHK Apartment ,620,Thane West,Mumbai,19.22232819,72.98812103,18000,INR,2.0,0.0,Unknown,,Posted a year ago," 85,000",Semi-Furnished,29.032258064516128,Medium,7234
3 BHK Apartment ,1460,Balkum,Mumbai,19.21784973,72.98886871,37000,INR,3.0,5.0,Unknown,,Posted a year ago," 1,60,000",Semi-Furnished,25.34246575342466,Large,7235
3 BHK Apartment ,1250,Balkum,Mumbai,19.21784973,72.98886871,32000,INR,2.0,3.0,Unknown,,Posted a year ago," 1,30,000",Semi-Furnished,25.6,Large,7236
2 BHK Apartment ,1030,Balkum,Mumbai,19.21784973,72.98886871,28000,INR,2.0,3.0,Unknown,,Posted a year ago," 1,25,000",Semi-Furnished,27.184466019417474,Large,7237
2 BHK Apartment ,860,Balkum,Mumbai,19.21784973,72.98886871,26000,INR,2.0,1.0,Unknown,,Posted a year ago," 1,00,000",Semi-Furnished,30.232558139534884,Medium,7238
1 BHK Apartment ,550,Thane West,Mumbai,19.26527023,72.97159576,14000,INR,1.0,2.0,Negotiable,,Posted 2 months ago," 75,000",Unfurnished,25.454545454545453,Medium,7239
2 BHK Apartment ,949,Malad West,Mumbai,19.18365097,72.84864807,39858,INR,2.0,0.0,Unknown,,Posted 6 months ago," 80,000",Furnished,42.0,Medium,7240
1 RK Studio Apartment ,310,Borivali East,Mumbai,19.22686195,72.86437988,50000,INR,1.0,1.0,Negotiable,,Posted 2 months ago," 2,00,000",Semi-Furnished,161.29032258064515,Small,7241
2 BHK Apartment ,876,Belapur,Mumbai,19.01506615,73.03377533,30000,INR,2.0,0.0,Unknown,,Posted 12 days ago,No Deposit,Furnished,34.24657534246575,Medium,7242
1 BHK Apartment ,613,Andheri East,Mumbai,19.12851143,72.83378601,50000,INR,1.0,0.0,Unknown,,Posted 2 days ago,No Deposit,Semi-Furnished,81.56606851549755,Medium,7243
2 BHK Apartment ,1120,Kharghar,Mumbai,19.07127571,73.07574463,30001,INR,2.0,0.0,Unknown,,Posted 3 days ago,No Deposit,Semi-Furnished,26.786607142857143,Large,7244
1 RK Studio Apartment ,150,Borivali East,Mumbai,19.22686195,72.86437988,20000,INR,1.0,1.0,Unknown,,Posted a year ago," 10,000",Semi-Furnished,133.33333333333334,Small,7245
3 BHK Apartment ,1235,Goregaon East,Mumbai,19.16966629,72.86525726,62000,INR,2.0,1.0,Unknown,,Posted 5 years ago," 3,00,000",Semi-Furnished,50.202429149797574,Large,7246
1 BHK Apartment ,635,Kamothe,Mumbai,19.01724052,73.09398651,12000,INR,1.0,1.0,Negotiable,,Posted 5 years ago," 50,000",Semi-Furnished,18.89763779527559,Medium,7247
3 BHK Apartment ,1377,Jogeshwari East,Mumbai,19.14051628,72.86472321,67000,INR,2.0,2.0,Unknown,,Posted 4 years ago," 2,00,000",Semi-Furnished,48.656499636891795,Large,7248
3 BHK Apartment ,2050,Goregaon West,Mumbai,19.16792107,72.84716797,77000,INR,3.0,0.0,Negotiable,,Posted 3 years ago," 3,00,000",Semi-Furnished,37.5609756097561,Large,7249
3 BHK Apartment ,1200,Goregaon West,Mumbai,19.16257477,72.83396149,52000,INR,3.0,0.0,Negotiable,,Posted 3 years ago," 3,00,000",Unfurnished,43.333333333333336,Large,7250
2 BHK Apartment ,1500,Andheri East,Mumbai,21.1857605,72.80945587,22000,INR,2.0,0.0,Unknown,,Posted 3 years ago,No Deposit,Furnished,14.666666666666666,Large,7251
2 BHK Apartment ,1220,Kandivali East,Mumbai,21.2108593,72.77133179,13000,INR,2.0,0.0,Unknown,,Posted 3 years ago,No Deposit,Semi-Furnished,10.655737704918034,Large,7252
2 BHK Apartment ,900,Ambernath East,Mumbai,19.19903946,73.19889069,11000,INR,2.0,0.0,Unknown,,Posted a year ago," 50,000",Unfurnished,12.222222222222221,Medium,7253
3 BHK Apartment ,1665,vakola santacuz e,Mumbai,19.0788784,72.85002899,85000,INR,3.0,3.0,Negotiable,,Posted 3 years ago,No Deposit,Furnished,51.051051051051054,Large,7254
3 BHK Apartment ,1200,Gulmohar Road,Mumbai,19.11590195,72.83117676,115000,INR,3.0,3.0,Negotiable,,Posted 3 years ago,No Deposit,Unfurnished,95.83333333333333,Large,7255
2 BHK Apartment ,1325,Kharghar,Mumbai,19.07118607,73.07369232,26000,INR,2.0,0.0,Unknown,,Posted a year ago," 1,00,000",Semi-Furnished,19.62264150943396,Large,7256
2 BHK Apartment ,1100,Kharghar,Mumbai,19.05035782,73.07202911,22000,INR,2.0,2.0,Unknown,,Posted a year ago," 1,00,000",Unfurnished,20.0,Large,7257
2 BHK Apartment ,1200,Kharghar,Mumbai,19.07026482,73.06941223,26000,INR,2.0,3.0,Unknown,,Posted a year ago," 1,00,000",Unfurnished,21.666666666666668,Large,7258
3 BHK Apartment ,1017,Kharghar,Mumbai,19.0528698,73.06694031,70000,INR,3.0,1.0,Unknown,,Posted a year ago," 2,00,000",Semi-Furnished,68.82989183874139,Large,7259
2 BHK Apartment ,1050,Kharghar,Mumbai,19.07228661,73.07062531,26000,INR,2.0,0.0,Unknown,,Posted a year ago," 1,00,000",Unfurnished,24.761904761904763,Large,7260
3 BHK Apartment ,1120,Kharghar,Mumbai,19.0733223,73.07743073,36000,INR,3.0,3.0,Unknown,,Posted a year ago," 1,00,000",Semi-Furnished,32.142857142857146,Large,7261
3 BHK Apartment ,1502,Kharghar,Mumbai,19.03384018,73.07701874,35000,INR,3.0,0.0,Unknown,,Posted a year ago," 1,00,000",Semi-Furnished,23.30226364846871,Large,7262
3 BHK Apartment ,1458,Kharghar,Mumbai,19.05834389,73.07910156,40000,INR,3.0,0.0,Unknown,,Posted a year ago," 1,00,000",Furnished,27.434842249657063,Large,7263
2 BHK Apartment ,1305,Kharghar,Mumbai,19.07082176,73.08248138,33000,INR,2.0,0.0,Unknown,,Posted a year ago," 1,00,000",Semi-Furnished,25.28735632183908,Large,7264
3 BHK Apartment ,1780,Kharghar,Mumbai,19.07082176,73.08248138,55000,INR,3.0,0.0,Unknown,,Posted a year ago," 1,00,000",Semi-Furnished,30.89887640449438,Large,7265
2 BHK Apartment ,1325,Kharghar,Mumbai,19.07118607,73.07369232,22000,INR,2.0,0.0,Unknown,,Posted a year ago," 10,000",Unfurnished,16.60377358490566,Large,7266
1 BHK Apartment ,1000,Kharghar,Mumbai,19.0487709,73.07372284,22000,INR,2.0,2.0,Unknown,,Posted a year ago," 1,00,000",Unfurnished,22.0,Medium,7267
2 BHK Apartment ,1185,Kharghar,Mumbai,19.03163338,73.06708527,30000,INR,2.0,0.0,Unknown,,Posted a year ago," 1,00,000",Semi-Furnished,25.31645569620253,Large,7268
2 BHK Apartment ,1000,Kharghar,Mumbai,19.05172348,73.07276917,24000,INR,2.0,2.0,Unknown,,Posted a year ago," 1,00,000",Semi-Furnished,24.0,Medium,7269
1 BHK Apartment ,622,Dahisar,Mumbai,19.26166916,72.87430573,14000,INR,1.0,0.0,Unknown,,Posted a year ago," 50,000",Unfurnished,22.508038585209004,Medium,7270
2 BHK Apartment ,1150,Kharghar,Mumbai,19.0716095,73.07697296,19500,INR,2.0,1.0,Unknown,,Posted a year ago," 60,000",Semi-Furnished,16.956521739130434,Large,7271
2 BHK Apartment ,1170,Kharghar,Mumbai,19.0724678,73.07278442,20000,INR,2.0,0.0,Unknown,,Posted a year ago," 50,000",Semi-Furnished,17.094017094017094,Large,7272
2 BHK Apartment ,950,Kharghar,Mumbai,19.033638,73.0694046,34000,INR,2.0,2.0,Unknown,,Posted a year ago," 1,00,000",Semi-Furnished,35.78947368421053,Medium,7273
1 BHK Apartment ,668,Powai,Mumbai,19.1127758,72.89860535,45000,INR,1.0,0.0,Negotiable,,Posted 2 months ago,No Deposit,Semi-Furnished,67.36526946107784,Medium,7274
3 BHK Apartment ,1300,Andheri West,Mumbai,19.13804436,72.82541656,120000,INR,3.0,0.0,Unknown,,Posted 2 years ago,No Deposit,Furnished,92.3076923076923,Large,7275
1 BHK Apartment ,250,Andheri East,Mumbai,19.11069107,72.85361481,21000,INR,1.0,0.0,Negotiable,,Posted a year ago," 50,000",Semi-Furnished,84.0,Small,7276
2 BHK Apartment ,1246,Panvel,Mumbai,18.95307922,73.14958191,15000,INR,2.0,3.0,Unknown,,Posted a year ago," 50,000",Semi-Furnished,12.038523274478331,Large,7277
1 BHK Apartment ,300,Santacruz East,Mumbai,22.60107994,88.45159149,5000,INR,1.0,0.0,Unknown,,Posted 16 days ago,No Deposit,Semi-Furnished,16.666666666666668,Small,7278
3 BHK Apartment ,1800,Panvel,Mumbai,18.95242119,73.12985229,35000,INR,3.0,0.0,Unknown,,Posted 22 days ago,No Deposit,Semi-Furnished,19.444444444444443,Large,7279
2 BHK Apartment ,1200,Malad West,Mumbai,19.18059731,72.84043121,52000,INR,2.0,0.0,Unknown,,Posted 13 hours ago,No Deposit,Furnished,43.333333333333336,Large,7280
3 BHK Apartment ,2100,Ghansoli,Mumbai,19.12029648,72.9910965,75000,INR,3.0,4.0,Unknown,,Posted a year ago," 3,00,000",Unfurnished,35.714285714285715,Large,7281
2 BHK Apartment ,800,Lower Parel,Mumbai,19.00576019,72.82849884,160000,INR,2.0,0.0,Negotiable,,Posted a year ago," 3,50,000",Semi-Furnished,200.0,Medium,7282
2 BHK Apartment ,800,Santacruz West,Mumbai,19.08087349,72.83625031,150000,INR,2.0,2.0,Negotiable,,Posted a year ago," 3,00,000",Semi-Furnished,187.5,Medium,7283
2 BHK Apartment ,1133,Kharghar,Mumbai,19.0697422,73.07112122,25000,INR,2.0,0.0,Unknown,,Posted a year ago," 1,00,000",Unfurnished,22.06531332744925,Large,7284
2 BHK Apartment ,1060,Dharavi,Mumbai,19.0403595,72.84889221,56000,INR,2.0,0.0,Negotiable,,Posted a year ago," 3,00,000",Furnished,52.83018867924528,Large,7285
2 BHK Apartment ,1050,Kharghar,Mumbai,19.0709362,73.07646179,18000,INR,2.0,0.0,Unknown,,Posted a year ago," 1,00,000",Unfurnished,17.142857142857142,Large,7286
4 BHK Apartment ,2450,Kharghar,Mumbai,19.03163338,73.06708527,64000,INR,4.0,4.0,Unknown,,Posted a year ago," 1,00,000",Furnished,26.122448979591837,Large,7287
2 BHK Apartment ,1325,Kharghar,Mumbai,19.07118607,73.07369232,35000,INR,2.0,0.0,Unknown,,Posted a year ago," 1,00,000",Semi-Furnished,26.41509433962264,Large,7288
3 BHK Apartment ,1760,Kharghar,Mumbai,19.04225349,73.06384277,45000,INR,3.0,0.0,Unknown,,Posted a year ago," 1,00,000",Semi-Furnished,25.568181818181817,Large,7289
2 BHK Apartment ,1130,Kharghar,Mumbai,19.0344677,73.07588196,30000,INR,2.0,2.0,Unknown,,Posted a year ago," 1,00,000",Unfurnished,26.548672566371682,Large,7290
3 BHK Apartment ,1489,Kharghar,Mumbai,19.07297516,73.07847595,27000,INR,3.0,3.0,Unknown,,Posted a year ago," 1,00,000",Unfurnished,18.132975151108127,Large,7291
3 BHK Apartment ,1489,Kharghar,Mumbai,19.07297516,73.07847595,27000,INR,3.0,3.0,Unknown,,Posted a year ago," 1,00,000",Unfurnished,18.132975151108127,Large,7292
2 BHK Apartment ,1140,Kharghar,Mumbai,19.03384018,73.07701874,35000,INR,2.0,0.0,Unknown,,Posted a year ago," 1,00,000",Semi-Furnished,30.70175438596491,Large,7293
3 BHK Apartment ,1810,Kharghar,Mumbai,19.07082176,73.08248138,55000,INR,3.0,0.0,Unknown,,Posted a year ago," 1,00,000",Semi-Furnished,30.386740331491712,Large,7294
2 BHK Apartment ,1077,Kharghar,Mumbai,19.0716095,73.07697296,22000,INR,2.0,2.0,Unknown,,Posted a year ago," 1,00,000",Unfurnished,20.42711234911792,Large,7295
2 BHK Apartment ,1140,Kharghar,Mumbai,19.03384018,73.07701874,40000,INR,2.0,0.0,Unknown,,Posted a year ago," 1,00,000",Semi-Furnished,35.08771929824562,Large,7296
3 BHK Apartment ,1489,Kharghar,Mumbai,19.07297516,73.07847595,27000,INR,3.0,3.0,Unknown,,Posted a year ago," 1,00,000",Unfurnished,18.132975151108127,Large,7297
3 BHK Apartment ,1458,Kharghar,Mumbai,19.05834389,73.07910156,40000,INR,3.0,0.0,Unknown,,Posted a year ago," 1,00,000",Furnished,27.434842249657063,Large,7298
2 BHK Apartment ,1230,Kharghar,Mumbai,19.07082176,73.08248138,33000,INR,2.0,0.0,Unknown,,Posted a year ago," 1,00,000",Semi-Furnished,26.829268292682926,Large,7299
2 BHK Apartment ,1138,Kharghar,Mumbai,19.03727913,73.07691193,22000,INR,2.0,0.0,Unknown,,Posted a year ago," 1,00,000",Unfurnished,19.332161687170476,Large,7300
3 BHK Apartment ,1680,Kharghar,Mumbai,19.07082176,73.08248138,42000,INR,3.0,0.0,Unknown,,Posted a year ago," 1,00,000",Semi-Furnished,25.0,Large,7301
2 BHK Apartment ,1200,Kharghar,Mumbai,19.07026482,73.06941223,26000,INR,2.0,3.0,Unknown,,Posted a year ago," 1,00,000",Semi-Furnished,21.666666666666668,Large,7302
3 BHK Apartment ,1378,Dombivali,Mumbai,19.15771484,73.11577606,40000,INR,3.0,1.0,Unknown,,Posted 2 months ago," 1,50,000",Semi-Furnished,29.027576197387518,Large,7303
2 BHK Apartment ,670,Koper Khairane,Mumbai,19.10247231,73.01037598,30000,INR,2.0,0.0,Unknown,,Posted 2 months ago,No Deposit,Semi-Furnished,44.776119402985074,Medium,7304
2 BHK Apartment ,1027,Borivali East,Mumbai,19.22131157,72.85739899,50000,INR,2.0,0.0,Unknown,,Posted 2 months ago," 2,00,000",Unfurnished,48.685491723466406,Large,7305
3 BHK Apartment ,1570,Borivali East,Mumbai,19.2212677,72.85808563,85000,INR,3.0,1.0,Unknown,,Posted 2 months ago," 4,00,000",Unfurnished,54.140127388535035,Large,7306
2 BHK Apartment ,1200,Bandra East,Mumbai,19.05828285,72.84348297,55000,INR,2.0,1.0,Unknown,,Posted 2 months ago," 2,00,000",Unfurnished,45.833333333333336,Large,7307
2 BHK Apartment ,850,Andheri West,Mumbai,19.11974716,72.83940125,54400,INR,2.0,0.0,Negotiable,,Posted 9 days ago," 1,00,000",Furnished,64.0,Medium,7308
2 BHK Apartment ,730,Thane West,Mumbai,19.22246552,72.98777771,38000,INR,2.0,0.0,Unknown,,Posted 13 hours ago,No Deposit,Semi-Furnished,52.054794520547944,Medium,7309
3 BHK Apartment ,1461,Goregaon East,Mumbai,19.14554596,72.85346985,90000,INR,3.0,0.0,Unknown,,Posted a year ago," 3,00,000",Semi-Furnished,61.60164271047228,Large,7310
3 BHK Apartment ,1946,Kanjurmarg,Mumbai,19.1339817,72.93009186,60000,INR,3.0,1.0,Unknown,,Posted 3 years ago," 3,00,000",Unfurnished,30.832476875642342,Large,7311
2 BHK Apartment ,943,Bhandup West,Mumbai,19.15992928,72.94499207,43000,INR,2.0,3.0,Unknown,,Posted 3 years ago," 2,00,000",Semi-Furnished,45.59915164369035,Medium,7312
1 BHK Apartment ,650,Bhandup West,Mumbai,19.15910149,72.93578339,27000,INR,2.0,0.0,Unknown,,Posted 3 years ago," 1,20,000",Unfurnished,41.53846153846154,Medium,7313
3 BHK Apartment ,1147,Malad West,Mumbai,19.18694305,72.83223724,70000,INR,3.0,2.0,Negotiable,,Posted a year ago," 3,00,000",Unfurnished,61.02877070619006,Large,7314
2 BHK Apartment ,960,Ambernath East,Mumbai,19.19078445,73.20041656,8000,INR,2.0,4.0,Negotiable,,Posted a year ago," 40,000",Semi-Furnished,8.333333333333334,Medium,7315
3 BHK Apartment ,1950,Goregaon East,Mumbai,19.17146492,72.87011719,80000,INR,3.0,1.0,Unknown,,Posted 5 years ago," 3,50,000",Semi-Furnished,41.02564102564103,Large,7316
5 BHK Apartment ,2795,Goregaon East,Mumbai,19.16966629,72.86525726,160000,INR,5.0,2.0,Unknown,,Posted 5 years ago," 6,00,000",Semi-Furnished,57.24508050089445,Large,7317
3 BHK Apartment ,1665,Goregaon West,Mumbai,19.16319275,72.84197235,67000,INR,3.0,1.0,Unknown,,Posted 5 years ago," 3,00,000",Semi-Furnished,40.24024024024024,Large,7318
3 BHK Apartment ,1665,Goregaon West,Mumbai,19.16319275,72.84197235,67000,INR,3.0,1.0,Unknown,,Posted 5 years ago," 3,00,000",Semi-Furnished,40.24024024024024,Large,7319
3 BHK Apartment ,1665,Goregaon West,Mumbai,19.16319275,72.84197235,67000,INR,3.0,1.0,Unknown,,Posted 5 years ago," 3,00,000",Semi-Furnished,40.24024024024024,Large,7320
3 BHK Apartment ,1665,Goregaon West,Mumbai,19.16319275,72.84197235,67000,INR,3.0,1.0,Unknown,,Posted 5 years ago," 3,00,000",Semi-Furnished,40.24024024024024,Large,7321
1 BHK Apartment ,481,Bhandup West,Mumbai,19.14529037,72.92858887,20000,INR,1.0,1.0,Unknown,,Posted 2 months ago," 1,00,000",Unfurnished,41.58004158004158,Small,7322
3 BHK Apartment ,1760,Kharghar,Mumbai,19.04225349,73.06384277,45000,INR,3.0,0.0,Unknown,,Posted a year ago," 2,00,000",Semi-Furnished,25.568181818181817,Large,7323
1 BHK Apartment ,585,Ulwe,Mumbai,18.97987556,73.02629089,9500,INR,1.0,1.0,Negotiable,,Posted a year ago," 50,000",Unfurnished,16.23931623931624,Medium,7324
2 BHK Apartment ,1110,Kharghar,Mumbai,19.05172348,73.07276917,20000,INR,2.0,2.0,Unknown,,Posted a year ago," 1,00,000",Semi-Furnished,18.01801801801802,Large,7325
2 BHK Apartment ,1150,Kharghar,Mumbai,19.07134628,73.07009888,25000,INR,2.0,0.0,Unknown,,Posted a year ago," 1,00,000",Unfurnished,21.73913043478261,Large,7326
2 BHK Apartment ,1130,Kharghar,Mumbai,19.0344677,73.07588196,30000,INR,2.0,2.0,Unknown,,Posted a year ago," 1,00,000",Unfurnished,26.548672566371682,Large,7327
